epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
147,23239.2,1.16672,0.99929,1.59534,0.8568,0.88182,0.89747,0.47489,1.56619,0.75484,1.61594,0.0010364,0.0010364,0.0010364
148,23398.5,1.17642,1.01933,1.59724,0.89668,0.8679,0.92874,0.51672,1.37612,0.78203,1.49055,0.0010298,0.0010298,0.0010298
149,23557.3,1.1842,1.0219,1.5963,0.84285,0.86364,0.91791,0.48988,1.4495,0.82028,1.52567,0.0010232,0.0010232,0.0010232
150,23715.9,1.17441,1.02611,1.60003,0.89603,0.84545,0.91936,0.51725,1.45754,0.79955,1.53405,0.0010166,0.0010166,0.0010166
151,23874.6,1.17046,1.02698,1.59637,0.76151,0.75472,0.82418,0.46932,1.49361,0.91178,1.61092,0.00101,0.00101,0.00101
152,24032.9,1.15869,1.00344,1.60381,0.93645,0.76364,0.92094,0.51219,1.43194,0.79953,1.54903,0.0010034,0.0010034,0.0010034
153,24195.2,1.17386,1.00229,1.5939,0.88317,0.83636,0.92536,0.52292,1.38974,0.80437,1.56752,0.0009968,0.0009968,0.0009968
154,24357.7,1.13401,1.00276,1.57127,0.8131,0.86364,0.89706,0.48429,1.4674,0.84535,1.58475,0.0009902,0.0009902,0.0009902
155,24518.4,1.1264,0.96374,1.56174,0.8151,0.84159,0.86651,0.45488,1.52215,0.90678,1.6039,0.0009836,0.0009836,0.0009836
156,24676.7,1.15827,0.99031,1.5746,0.86214,0.85281,0.90733,0.50221,1.44044,0.8484,1.53421,0.000977,0.000977,0.000977
157,24834,1.15451,0.98855,1.60197,0.87235,0.74549,0.87399,0.47289,1.58524,0.90148,1.6458,0.0009704,0.0009704,0.0009704
158,24991.9,1.16671,0.99228,1.58414,0.85065,0.77672,0.84377,0.47145,1.51374,0.74397,1.59755,0.0009638,0.0009638,0.0009638
159,25150.4,1.20475,1.05936,1.61203,0.89614,0.78182,0.86202,0.50867,1.40353,0.78335,1.50187,0.0009572,0.0009572,0.0009572
160,25313.4,1.13708,0.97667,1.56479,0.87781,0.84906,0.91136,0.46441,1.58221,0.808,1.6686,0.0009506,0.0009506,0.0009506
161,25474.3,1.20849,1.02009,1.61623,0.93757,0.81912,0.94249,0.53255,1.38767,0.74541,1.52803,0.000944,0.000944,0.000944
162,25632.9,1.17821,1.03579,1.59736,0.84983,0.74545,0.83362,0.42364,1.59904,0.90451,1.62136,0.0009374,0.0009374,0.0009374
163,25791.5,1.18199,1.01132,1.59215,0.86637,0.88412,0.8926,0.47568,1.53286,0.81663,1.58339,0.0009308,0.0009308,0.0009308
164,25950.3,1.15989,1.0029,1.6004,0.83662,0.85455,0.88424,0.45968,1.53072,0.82471,1.58471,0.0009242,0.0009242,0.0009242
165,26109.3,1.1168,0.97285,1.57032,0.81767,0.86364,0.91877,0.46586,1.50744,0.83926,1.58552,0.0009176,0.0009176,0.0009176
166,26268.6,1.14203,0.98994,1.59531,0.88345,0.79091,0.8581,0.49227,1.42669,0.8238,1.54405,0.000911,0.000911,0.000911
167,26432.3,1.09297,0.96441,1.5208,0.93039,0.85059,0.92533,0.54791,1.30696,0.77567,1.45045,0.0009044,0.0009044,0.0009044
168,26594.9,1.17117,1.0233,1.58036,0.89897,0.80909,0.90665,0.50994,1.40238,0.79743,1.49996,0.0008978,0.0008978,0.0008978
169,26754.2,1.1525,0.99494,1.59064,0.8827,0.82727,0.92988,0.54663,1.29404,0.78902,1.40877,0.0008912,0.0008912,0.0008912
170,26913.7,1.08823,0.9528,1.5454,0.80336,0.84545,0.89202,0.47086,1.48922,0.77472,1.5221,0.0008846,0.0008846,0.0008846
171,27072,1.15512,0.96956,1.59241,0.85369,0.85455,0.91414,0.50665,1.44453,0.8054,1.54331,0.000878,0.000878,0.000878
172,27230.9,1.14148,1.00501,1.58813,0.92478,0.86364,0.93339,0.49586,1.50276,0.76454,1.57974,0.0008714,0.0008714,0.0008714
173,27390.1,1.13563,0.98735,1.57089,0.88327,0.89428,0.94038,0.51289,1.4103,0.7408,1.51827,0.0008648,0.0008648,0.0008648
174,27552.8,1.12515,0.98144,1.55841,0.81951,0.86683,0.90395,0.53721,1.39193,0.81975,1.51476,0.0008582,0.0008582,0.0008582
175,27713.6,1.12479,0.97461,1.56661,0.87351,0.94168,0.96643,0.52415,1.39657,0.73753,1.49163,0.0008516,0.0008516,0.0008516
176,27873,1.07402,0.93387,1.53318,0.8846,0.85455,0.91709,0.49001,1.47236,0.76587,1.52612,0.000845,0.000845,0.000845
177,28031.6,1.11808,0.95945,1.5652,0.84079,0.89091,0.92487,0.53816,1.405,0.76254,1.51689,0.0008384,0.0008384,0.0008384
178,28191.3,1.11098,0.96093,1.55651,0.87336,0.87773,0.9335,0.51589,1.46193,0.73142,1.5898,0.0008318,0.0008318,0.0008318
179,28350.6,1.11831,0.96523,1.56243,0.82979,0.89091,0.91597,0.50039,1.46264,0.78417,1.56721,0.0008252,0.0008252,0.0008252
180,28509.3,1.10881,0.95658,1.53232,0.87279,0.76364,0.87545,0.47997,1.43575,0.86579,1.57975,0.0008186,0.0008186,0.0008186
181,28670.4,1.14155,0.94445,1.56961,0.88624,0.86364,0.917,0.51578,1.34552,0.79352,1.48888,0.000812,0.000812,0.000812
